Id,Date,ActivityHour,Calories
1844505072,19-04-2016,12:00:00 PM,56
1844505072,19-04-2016,01:00:00 AM,56
1844505072,19-04-2016,02:00:00 AM,56
1844505072,19-04-2016,03:00:00 AM,56
1844505072,19-04-2016,04:00:00 AM,56
1844505072,19-04-2016,05:00:00 AM,56
1844505072,19-04-2016,06:00:00 AM,56
1844505072,19-04-2016,07:00:00 AM,56
1844505072,19-04-2016,08:00:00 AM,56
1844505072,19-04-2016,09:00:00 AM,56
1844505072,19-04-2016,10:00:00 AM,56
1844505072,19-04-2016,11:00:00 AM,56
1844505072,20-04-2016,12:00:00 PM,56
1844505072,20-04-2016,01:00:00 AM,56
1844505072,20-04-2016,02:00:00 AM,56
1844505072,20-04-2016,03:00:00 AM,56
1844505072,20-04-2016,04:00:00 AM,56
1844505072,20-04-2016,05:00:00 AM,56
1844505072,20-04-2016,06:00:00 AM,56
1844505072,20-04-2016,07:00:00 AM,56
1844505072,20-04-2016,08:00:00 AM,56
1844505072,20-04-2016,09:00:00 AM,56
1844505072,20-04-2016,10:00:00 AM,56
1844505072,20-04-2016,11:00:00 AM,56
1844505072,20-04-2016,12:00:00 PM,56
1844505072,20-04-2016,01:00:00 AM,56
1844505072,20-04-2016,02:00:00 AM,56
1844505072,20-04-2016,03:00:00 AM,56
1844505072,20-04-2016,04:00:00 AM,56
1844505072,20-04-2016,05:00:00 AM,56
1844505072,20-04-2016,06:00:00 AM,56
1844505072,20-04-2016,07:00:00 AM,56
1844505072,20-04-2016,08:00:00 AM,56
1844505072,20-04-2016,09:00:00 AM,56
1844505072,20-04-2016,10:00:00 AM,58
1844505072,20-04-2016,11:00:00 AM,56
1844505072,21-04-2016,12:00:00 PM,56
1844505072,21-04-2016,01:00:00 AM,56
1844505072,21-04-2016,02:00:00 AM,56
1844505072,21-04-2016,03:00:00 AM,56
1844505072,21-04-2016,04:00:00 AM,56
1844505072,21-04-2016,05:00:00 AM,56
1844505072,21-04-2016,06:00:00 AM,56
1844505072,21-04-2016,07:00:00 AM,56
1844505072,21-04-2016,08:00:00 AM,83
1844505072,21-04-2016,09:00:00 AM,126
1844505072,21-04-2016,10:00:00 AM,116
1844505072,21-04-2016,11:00:00 AM,99
1844505072,21-04-2016,12:00:00 PM,80
1844505072,21-04-2016,01:00:00 AM,95
1844505072,21-04-2016,02:00:00 AM,96
1844505072,21-04-2016,03:00:00 AM,89
1844505072,21-04-2016,04:00:00 AM,101
1844505072,21-04-2016,05:00:00 AM,129
1844505072,21-04-2016,06:00:00 AM,89
1844505072,21-04-2016,07:00:00 AM,101
1844505072,21-04-2016,08:00:00 AM,184
1844505072,21-04-2016,09:00:00 AM,75
1844505072,21-04-2016,10:00:00 AM,96
1844505072,21-04-2016,11:00:00 AM,56
1844505072,22-04-2016,12:00:00 PM,56
1844505072,22-04-2016,01:00:00 AM,56
1844505072,22-04-2016,02:00:00 AM,56
1844505072,22-04-2016,03:00:00 AM,56
1844505072,22-04-2016,04:00:00 AM,56
1844505072,22-04-2016,05:00:00 AM,56
1844505072,22-04-2016,06:00:00 AM,56
1844505072,22-04-2016,07:00:00 AM,56
1844505072,22-04-2016,08:00:00 AM,56
1844505072,22-04-2016,09:00:00 AM,56
1844505072,22-04-2016,10:00:00 AM,95
1844505072,22-04-2016,11:00:00 AM,115
1844505072,22-04-2016,12:00:00 PM,98
1844505072,22-04-2016,01:00:00 AM,105
1844505072,22-04-2016,02:00:00 AM,110
1844505072,22-04-2016,03:00:00 AM,74
1844505072,22-04-2016,04:00:00 AM,56
1844505072,22-04-2016,05:00:00 AM,56
1844505072,22-04-2016,06:00:00 AM,68
1844505072,22-04-2016,07:00:00 AM,126
1844505072,22-04-2016,08:00:00 AM,91
1844505072,22-04-2016,09:00:00 AM,98
1844505072,22-04-2016,10:00:00 AM,76
1844505072,22-04-2016,11:00:00 AM,100
1844505072,23-04-2016,12:00:00 PM,72
1844505072,23-04-2016,01:00:00 AM,56
1844505072,23-04-2016,02:00:00 AM,56
1844505072,23-04-2016,03:00:00 AM,56
1844505072,23-04-2016,04:00:00 AM,56
1844505072,23-04-2016,05:00:00 AM,56
1844505072,23-04-2016,06:00:00 AM,56
1844505072,23-04-2016,07:00:00 AM,56
1844505072,23-04-2016,08:00:00 AM,56
1844505072,23-04-2016,09:00:00 AM,56
1844505072,23-04-2016,10:00:00 AM,82
1844505072,23-04-2016,11:00:00 AM,120
1844505072,23-04-2016,12:00:00 PM,98
1844505072,23-04-2016,01:00:00 AM,68
1844505072,23-04-2016,02:00:00 AM,57
1844505072,23-04-2016,03:00:00 AM,111
1844505072,23-04-2016,04:00:00 AM,132
1844505072,23-04-2016,05:00:00 AM,63
1844505072,23-04-2016,06:00:00 AM,56
1844505072,23-04-2016,07:00:00 AM,56
1844505072,23-04-2016,08:00:00 AM,56
1844505072,23-04-2016,09:00:00 AM,56
1844505072,23-04-2016,10:00:00 AM,56
1844505072,23-04-2016,11:00:00 AM,56
1844505072,24-04-2016,12:00:00 PM,56
1844505072,24-04-2016,01:00:00 AM,56
1844505072,24-04-2016,02:00:00 AM,56
1844505072,24-04-2016,03:00:00 AM,56
1844505072,24-04-2016,04:00:00 AM,56
1844505072,24-04-2016,05:00:00 AM,56
1844505072,24-04-2016,06:00:00 AM,56
1844505072,24-04-2016,07:00:00 AM,56
1844505072,24-04-2016,08:00:00 AM,56
1844505072,24-04-2016,09:00:00 AM,56
1844505072,24-04-2016,10:00:00 AM,56
1844505072,24-04-2016,11:00:00 AM,56
1844505072,24-04-2016,12:00:00 PM,56
1844505072,24-04-2016,01:00:00 AM,56
1844505072,24-04-2016,02:00:00 AM,56
1844505072,24-04-2016,03:00:00 AM,56
1844505072,24-04-2016,04:00:00 AM,56
1844505072,24-04-2016,05:00:00 AM,56
1844505072,24-04-2016,06:00:00 AM,56
1844505072,24-04-2016,07:00:00 AM,56
1844505072,24-04-2016,08:00:00 AM,56
1844505072,24-04-2016,09:00:00 AM,56
1844505072,24-04-2016,10:00:00 AM,56
1844505072,24-04-2016,11:00:00 AM,56
1844505072,25-04-2016,12:00:00 PM,56
1844505072,25-04-2016,01:00:00 AM,56
1844505072,25-04-2016,02:00:00 AM,56
1844505072,25-04-2016,03:00:00 AM,56
1844505072,25-04-2016,04:00:00 AM,56
1844505072,25-04-2016,05:00:00 AM,56
1844505072,25-04-2016,06:00:00 AM,56
1844505072,25-04-2016,07:00:00 AM,56
1844505072,25-04-2016,08:00:00 AM,56
1844505072,25-04-2016,09:00:00 AM,56
1844505072,25-04-2016,10:00:00 AM,56
1844505072,25-04-2016,11:00:00 AM,56
1844505072,25-04-2016,12:00:00 PM,56
1844505072,25-04-2016,01:00:00 AM,56
1844505072,25-04-2016,02:00:00 AM,56
1844505072,25-04-2016,03:00:00 AM,56
1844505072,25-04-2016,04:00:00 AM,56
1844505072,25-04-2016,05:00:00 AM,56
1844505072,25-04-2016,06:00:00 AM,56
1844505072,25-04-2016,07:00:00 AM,56
1844505072,25-04-2016,08:00:00 AM,56
1844505072,25-04-2016,09:00:00 AM,56
1844505072,25-04-2016,10:00:00 AM,56
1844505072,25-04-2016,11:00:00 AM,56
1844505072,26-04-2016,12:00:00 PM,56
1844505072,26-04-2016,01:00:00 AM,56
1844505072,26-04-2016,02:00:00 AM,56
1844505072,26-04-2016,03:00:00 AM,56
1844505072,26-04-2016,04:00:00 AM,56
1844505072,26-04-2016,05:00:00 AM,56
1844505072,26-04-2016,06:00:00 AM,56
1844505072,26-04-2016,07:00:00 AM,56
1844505072,26-04-2016,08:00:00 AM,56
1844505072,26-04-2016,09:00:00 AM,56
1844505072,26-04-2016,10:00:00 AM,56
1844505072,26-04-2016,11:00:00 AM,56
1844505072,26-04-2016,12:00:00 PM,56
1844505072,26-04-2016,01:00:00 AM,56
1844505072,26-04-2016,02:00:00 AM,56
1844505072,26-04-2016,03:00:00 AM,56
1844505072,26-04-2016,04:00:00 AM,56
1844505072,26-04-2016,05:00:00 AM,56
1844505072,26-04-2016,06:00:00 AM,56
1844505072,26-04-2016,07:00:00 AM,56
1844505072,26-04-2016,08:00:00 AM,56
1844505072,26-04-2016,09:00:00 AM,56
1844505072,26-04-2016,10:00:00 AM,56
1844505072,26-04-2016,11:00:00 AM,56
1844505072,27-04-2016,12:00:00 PM,56
1844505072,27-04-2016,01:00:00 AM,56
1844505072,27-04-2016,02:00:00 AM,56
1844505072,27-04-2016,03:00:00 AM,56
1844505072,27-04-2016,04:00:00 AM,56
1844505072,27-04-2016,05:00:00 AM,56
1844505072,27-04-2016,06:00:00 AM,56
1844505072,27-04-2016,07:00:00 AM,56
1844505072,27-04-2016,08:00:00 AM,56
1844505072,27-04-2016,09:00:00 AM,56
1844505072,27-04-2016,10:00:00 AM,56
1844505072,27-04-2016,11:00:00 AM,56
1844505072,27-04-2016,12:00:00 PM,56
1844505072,27-04-2016,01:00:00 AM,56
1844505072,27-04-2016,02:00:00 AM,58
1844505072,27-04-2016,03:00:00 AM,56
1844505072,27-04-2016,04:00:00 AM,56
1844505072,27-04-2016,05:00:00 AM,56
1844505072,27-04-2016,06:00:00 AM,56
1844505072,27-04-2016,07:00:00 AM,56
1844505072,27-04-2016,08:00:00 AM,56
1844505072,27-04-2016,09:00:00 AM,56
1844505072,27-04-2016,10:00:00 AM,56
1844505072,27-04-2016,11:00:00 AM,56
1844505072,28-04-2016,12:00:00 PM,56
1844505072,28-04-2016,01:00:00 AM,56
1844505072,28-04-2016,02:00:00 AM,56
1844505072,28-04-2016,03:00:00 AM,56
1844505072,28-04-2016,04:00:00 AM,56
1844505072,28-04-2016,05:00:00 AM,56
1844505072,28-04-2016,06:00:00 AM,56
1844505072,28-04-2016,07:00:00 AM,56
1844505072,28-04-2016,08:00:00 AM,56
1844505072,28-04-2016,09:00:00 AM,56
1844505072,28-04-2016,10:00:00 AM,71
1844505072,28-04-2016,11:00:00 AM,118
1844505072,28-04-2016,12:00:00 PM,122
1844505072,28-04-2016,01:00:00 AM,89
1844505072,28-04-2016,02:00:00 AM,101
1844505072,28-04-2016,03:00:00 AM,113
1844505072,28-04-2016,04:00:00 AM,94
1844505072,28-04-2016,05:00:00 AM,114
1844505072,28-04-2016,06:00:00 AM,79
1844505072,28-04-2016,07:00:00 AM,89
1844505072,28-04-2016,08:00:00 AM,85
1844505072,28-04-2016,09:00:00 AM,148
1844505072,28-04-2016,10:00:00 AM,122
1844505072,28-04-2016,11:00:00 AM,88
1844505072,29-04-2016,12:00:00 PM,72
1844505072,29-04-2016,01:00:00 AM,78
1844505072,29-04-2016,02:00:00 AM,56
1844505072,29-04-2016,03:00:00 AM,56
1844505072,29-04-2016,04:00:00 AM,56
1844505072,29-04-2016,05:00:00 AM,56
1844505072,29-04-2016,06:00:00 AM,56
1844505072,29-04-2016,07:00:00 AM,56
1844505072,29-04-2016,08:00:00 AM,56
1844505072,29-04-2016,09:00:00 AM,77
1844505072,29-04-2016,10:00:00 AM,105
1844505072,29-04-2016,11:00:00 AM,130
1844505072,29-04-2016,12:00:00 PM,60
1844505072,29-04-2016,01:00:00 AM,56
1844505072,29-04-2016,02:00:00 AM,95
1844505072,29-04-2016,03:00:00 AM,61
1844505072,29-04-2016,04:00:00 AM,70
1844505072,29-04-2016,05:00:00 AM,82
1844505072,29-04-2016,06:00:00 AM,104
1844505072,29-04-2016,07:00:00 AM,93
1844505072,29-04-2016,08:00:00 AM,115
1844505072,29-04-2016,09:00:00 AM,78
1844505072,29-04-2016,10:00:00 AM,112
1844505072,29-04-2016,11:00:00 AM,75
1844505072,30-04-2016,12:00:00 PM,57
1844505072,30-04-2016,01:00:00 AM,56
1844505072,30-04-2016,02:00:00 AM,56
1844505072,30-04-2016,03:00:00 AM,56
1844505072,30-04-2016,04:00:00 AM,56
1844505072,30-04-2016,05:00:00 AM,56
1844505072,30-04-2016,06:00:00 AM,56
1844505072,30-04-2016,07:00:00 AM,56
1844505072,30-04-2016,08:00:00 AM,56
1844505072,30-04-2016,09:00:00 AM,56
1844505072,30-04-2016,10:00:00 AM,103
1844505072,30-04-2016,11:00:00 AM,107
1844505072,30-04-2016,12:00:00 PM,109
1844505072,30-04-2016,01:00:00 AM,57
1844505072,30-04-2016,02:00:00 AM,69
1844505072,30-04-2016,03:00:00 AM,91
1844505072,30-04-2016,04:00:00 AM,72
1844505072,30-04-2016,05:00:00 AM,83
1844505072,30-04-2016,06:00:00 AM,85
1844505072,30-04-2016,07:00:00 AM,76
1844505072,30-04-2016,08:00:00 AM,81
1844505072,30-04-2016,09:00:00 AM,86
1844505072,30-04-2016,10:00:00 AM,91
1844505072,30-04-2016,11:00:00 AM,92
1844505072,01-05-2016,12:00:00 AM,138
1844505072,01-05-2016,01:00:00 AM,103
1844505072,01-05-2016,02:00:00 AM,117
1844505072,01-05-2016,03:00:00 AM,61
1844505072,01-05-2016,04:00:00 AM,56
1844505072,01-05-2016,05:00:00 AM,56
1844505072,01-05-2016,06:00:00 AM,56
1844505072,01-05-2016,07:00:00 AM,56
1844505072,01-05-2016,08:00:00 AM,56
1844505072,01-05-2016,09:00:00 AM,56
1844505072,01-05-2016,10:00:00 AM,56
1844505072,01-05-2016,11:00:00 AM,56
1844505072,01-05-2016,12:00:00 PM,56
1844505072,01-05-2016,01:00:00 PM,56
1844505072,01-05-2016,02:00:00 PM,56
1844505072,01-05-2016,03:00:00 PM,56
1844505072,01-05-2016,04:00:00 PM,56
1844505072,01-05-2016,05:00:00 PM,56
1844505072,01-05-2016,06:00:00 PM,56
1844505072,01-05-2016,07:00:00 PM,56
1844505072,01-05-2016,08:00:00 PM,56
1844505072,01-05-2016,09:00:00 PM,56
1844505072,01-05-2016,10:00:00 PM,56
1844505072,01-05-2016,11:00:00 PM,56
1844505072,02-05-2016,12:00:00 AM,56
1844505072,02-05-2016,01:00:00 AM,57
1844505072,02-05-2016,02:00:00 AM,56
1844505072,02-05-2016,03:00:00 AM,56
1844505072,02-05-2016,04:00:00 AM,56
1844505072,02-05-2016,05:00:00 AM,56
1844505072,02-05-2016,06:00:00 AM,56
1844505072,02-05-2016,07:00:00 AM,56
1844505072,02-05-2016,08:00:00 AM,56
1844505072,02-05-2016,09:00:00 AM,56
1844505072,02-05-2016,10:00:00 AM,56
1844505072,02-05-2016,11:00:00 AM,56
1844505072,02-05-2016,12:00:00 PM,56
1844505072,02-05-2016,01:00:00 PM,56
1844505072,02-05-2016,02:00:00 PM,56
1844505072,02-05-2016,03:00:00 PM,56
1844505072,02-05-2016,04:00:00 PM,56
1844505072,02-05-2016,05:00:00 PM,56
1844505072,02-05-2016,06:00:00 PM,56
1844505072,02-05-2016,07:00:00 PM,56
1844505072,02-05-2016,08:00:00 PM,56
1844505072,02-05-2016,09:00:00 PM,56
1844505072,02-05-2016,10:00:00 PM,56
1844505072,02-05-2016,11:00:00 PM,56
1844505072,03-05-2016,12:00:00 AM,56
1844505072,03-05-2016,01:00:00 AM,56
1844505072,03-05-2016,02:00:00 AM,56
1844505072,03-05-2016,03:00:00 AM,56
1844505072,03-05-2016,04:00:00 AM,56
1844505072,03-05-2016,05:00:00 AM,56
1844505072,03-05-2016,06:00:00 AM,56
1844505072,03-05-2016,07:00:00 AM,56
1844505072,03-05-2016,08:00:00 AM,56
1844505072,03-05-2016,09:00:00 AM,56
1844505072,03-05-2016,10:00:00 AM,95
1844505072,03-05-2016,11:00:00 AM,113
1844505072,03-05-2016,12:00:00 PM,97
1844505072,03-05-2016,01:00:00 PM,70
1844505072,03-05-2016,02:00:00 PM,122
1844505072,03-05-2016,03:00:00 PM,64
1844505072,03-05-2016,04:00:00 PM,60
1844505072,03-05-2016,05:00:00 PM,109
1844505072,03-05-2016,06:00:00 PM,62
1844505072,03-05-2016,07:00:00 PM,89
1844505072,03-05-2016,08:00:00 PM,92
1844505072,03-05-2016,09:00:00 PM,78
1844505072,03-05-2016,10:00:00 PM,66
1844505072,03-05-2016,11:00:00 PM,65
1844505072,04-05-2016,12:00:00 AM,56
1844505072,04-05-2016,01:00:00 AM,56
1844505072,04-05-2016,02:00:00 AM,56
1844505072,04-05-2016,03:00:00 AM,56
1844505072,04-05-2016,04:00:00 AM,56
1844505072,04-05-2016,05:00:00 AM,56
1844505072,04-05-2016,06:00:00 AM,56
1844505072,04-05-2016,07:00:00 AM,56
1844505072,04-05-2016,08:00:00 AM,56
1844505072,04-05-2016,09:00:00 AM,56
1844505072,04-05-2016,10:00:00 AM,64
1844505072,04-05-2016,11:00:00 AM,117
1844505072,04-05-2016,12:00:00 PM,88
1844505072,04-05-2016,01:00:00 PM,82
1844505072,04-05-2016,02:00:00 PM,63
1844505072,04-05-2016,03:00:00 PM,93
1844505072,04-05-2016,04:00:00 PM,88
1844505072,04-05-2016,05:00:00 PM,56
1844505072,04-05-2016,06:00:00 PM,56
1844505072,04-05-2016,07:00:00 PM,56
1844505072,04-05-2016,08:00:00 PM,56
1844505072,04-05-2016,09:00:00 PM,56
1844505072,04-05-2016,10:00:00 PM,56
1844505072,04-05-2016,11:00:00 PM,56
1844505072,05-05-2016,12:00:00 AM,56
1844505072,05-05-2016,01:00:00 AM,56
1844505072,05-05-2016,02:00:00 AM,56
1844505072,05-05-2016,03:00:00 AM,56
1844505072,05-05-2016,04:00:00 AM,56
1844505072,05-05-2016,05:00:00 AM,56
1844505072,05-05-2016,06:00:00 AM,56
1844505072,05-05-2016,07:00:00 AM,56
1844505072,05-05-2016,08:00:00 AM,56
1844505072,05-05-2016,09:00:00 AM,56
1844505072,05-05-2016,10:00:00 AM,72
1844505072,05-05-2016,11:00:00 AM,106
1844505072,05-05-2016,12:00:00 PM,82
1844505072,05-05-2016,01:00:00 PM,102
1844505072,05-05-2016,02:00:00 PM,111
1844505072,05-05-2016,03:00:00 PM,106
1844505072,05-05-2016,04:00:00 PM,56
1844505072,05-05-2016,05:00:00 PM,56
1844505072,05-05-2016,06:00:00 PM,56
1844505072,05-05-2016,07:00:00 PM,56
1844505072,05-05-2016,08:00:00 PM,56
1844505072,05-05-2016,09:00:00 PM,56
1844505072,05-05-2016,10:00:00 PM,56
1844505072,05-05-2016,11:00:00 PM,56
1844505072,06-05-2016,12:00:00 AM,56
1844505072,06-05-2016,01:00:00 AM,56
1844505072,06-05-2016,02:00:00 AM,56
1844505072,06-05-2016,03:00:00 AM,56
1844505072,06-05-2016,04:00:00 AM,56
1844505072,06-05-2016,05:00:00 AM,56
1844505072,06-05-2016,06:00:00 AM,56
1844505072,06-05-2016,07:00:00 AM,56
1844505072,06-05-2016,08:00:00 AM,56
1844505072,06-05-2016,09:00:00 AM,56
1844505072,06-05-2016,10:00:00 AM,56
1844505072,06-05-2016,11:00:00 AM,56
1844505072,06-05-2016,12:00:00 PM,56
1844505072,06-05-2016,01:00:00 PM,56
1844505072,06-05-2016,02:00:00 PM,56
1844505072,06-05-2016,03:00:00 PM,56
1844505072,06-05-2016,04:00:00 PM,56
1844505072,06-05-2016,05:00:00 PM,56
1844505072,06-05-2016,06:00:00 PM,56
1844505072,06-05-2016,07:00:00 PM,60
1844505072,06-05-2016,08:00:00 PM,56
1844505072,06-05-2016,09:00:00 PM,56
1844505072,06-05-2016,10:00:00 PM,56
1844505072,06-05-2016,11:00:00 PM,56
1844505072,07-05-2016,12:00:00 AM,56
1844505072,07-05-2016,01:00:00 AM,56
1844505072,07-05-2016,02:00:00 AM,56
1844505072,07-05-2016,03:00:00 AM,56
1844505072,07-05-2016,04:00:00 AM,56
1844505072,07-05-2016,05:00:00 AM,56
1844505072,07-05-2016,06:00:00 AM,56
1844505072,07-05-2016,07:00:00 AM,56
1844505072,07-05-2016,08:00:00 AM,56
1844505072,07-05-2016,09:00:00 AM,56
1844505072,07-05-2016,10:00:00 AM,56
1844505072,07-05-2016,11:00:00 AM,56
1844505072,07-05-2016,12:00:00 PM,56
1844505072,07-05-2016,01:00:00 PM,56
1844505072,07-05-2016,02:00:00 PM,56
1844505072,07-05-2016,03:00:00 PM,56
1844505072,07-05-2016,04:00:00 PM,56
1844505072,07-05-2016,05:00:00 PM,56
1844505072,07-05-2016,06:00:00 PM,56
1844505072,07-05-2016,07:00:00 PM,56
1844505072,07-05-2016,08:00:00 PM,56
1844505072,07-05-2016,09:00:00 PM,56
1844505072,07-05-2016,10:00:00 PM,56
1844505072,07-05-2016,11:00:00 PM,56
1844505072,08-05-2016,12:00:00 AM,56
1844505072,08-05-2016,01:00:00 AM,56
1844505072,08-05-2016,02:00:00 AM,56
1844505072,08-05-2016,03:00:00 AM,56
1844505072,08-05-2016,04:00:00 AM,56
1844505072,08-05-2016,05:00:00 AM,56
1844505072,08-05-2016,06:00:00 AM,56
1844505072,08-05-2016,07:00:00 AM,56
1844505072,08-05-2016,08:00:00 AM,56
1844505072,08-05-2016,09:00:00 AM,56
1844505072,08-05-2016,10:00:00 AM,56
1844505072,08-05-2016,11:00:00 AM,56
1844505072,08-05-2016,12:00:00 PM,56
1844505072,08-05-2016,01:00:00 PM,56
1844505072,08-05-2016,02:00:00 PM,56
1844505072,08-05-2016,03:00:00 PM,56
1844505072,08-05-2016,04:00:00 PM,56
1844505072,08-05-2016,05:00:00 PM,56
1844505072,08-05-2016,06:00:00 PM,56
1844505072,08-05-2016,07:00:00 PM,56
1844505072,08-05-2016,08:00:00 PM,56
1844505072,08-05-2016,09:00:00 PM,56
1844505072,08-05-2016,10:00:00 PM,56
1844505072,08-05-2016,11:00:00 PM,56
1844505072,09-05-2016,12:00:00 AM,56
1844505072,09-05-2016,01:00:00 AM,56
1844505072,09-05-2016,02:00:00 AM,56
1844505072,09-05-2016,03:00:00 AM,56
1844505072,09-05-2016,04:00:00 AM,56
1844505072,09-05-2016,05:00:00 AM,56
1844505072,09-05-2016,06:00:00 AM,56
1844505072,09-05-2016,07:00:00 AM,56
1844505072,09-05-2016,08:00:00 AM,56
1844505072,09-05-2016,09:00:00 AM,56
1844505072,09-05-2016,10:00:00 AM,56
1844505072,09-05-2016,11:00:00 AM,56
1844505072,09-05-2016,12:00:00 PM,56
1844505072,09-05-2016,01:00:00 PM,56
1844505072,09-05-2016,02:00:00 PM,56
1844505072,09-05-2016,03:00:00 PM,56
1844505072,09-05-2016,04:00:00 PM,56
1844505072,09-05-2016,05:00:00 PM,56
1844505072,09-05-2016,06:00:00 PM,56
1844505072,09-05-2016,07:00:00 PM,56
1844505072,09-05-2016,08:00:00 PM,56
1844505072,09-05-2016,09:00:00 PM,56
1844505072,09-05-2016,10:00:00 PM,56
1844505072,09-05-2016,11:00:00 PM,56
1844505072,10-05-2016,12:00:00 AM,56
1844505072,10-05-2016,01:00:00 AM,56
1844505072,10-05-2016,02:00:00 AM,56
1844505072,10-05-2016,03:00:00 AM,56
1844505072,10-05-2016,04:00:00 AM,56
1844505072,10-05-2016,05:00:00 AM,56
1844505072,10-05-2016,06:00:00 AM,56
1844505072,10-05-2016,07:00:00 AM,56
1844505072,10-05-2016,08:00:00 AM,56
1844505072,10-05-2016,09:00:00 AM,56
1844505072,10-05-2016,10:00:00 AM,56
1844505072,10-05-2016,11:00:00 AM,56
1844505072,10-05-2016,12:00:00 PM,56
1844505072,10-05-2016,01:00:00 PM,56
1844505072,10-05-2016,02:00:00 PM,56
1844505072,10-05-2016,03:00:00 PM,56
1844505072,10-05-2016,04:00:00 PM,56
1844505072,10-05-2016,05:00:00 PM,56
1844505072,10-05-2016,06:00:00 PM,56
1844505072,10-05-2016,07:00:00 PM,56
1844505072,10-05-2016,08:00:00 PM,56
1844505072,10-05-2016,09:00:00 PM,56
1844505072,10-05-2016,10:00:00 PM,56
1844505072,10-05-2016,11:00:00 PM,56
1844505072,11-05-2016,12:00:00 AM,56
1844505072,11-05-2016,01:00:00 AM,56
1844505072,11-05-2016,02:00:00 AM,56
1844505072,11-05-2016,03:00:00 AM,56
1844505072,11-05-2016,04:00:00 AM,56
1844505072,11-05-2016,05:00:00 AM,56
1844505072,11-05-2016,06:00:00 AM,56
1844505072,11-05-2016,07:00:00 AM,56
1844505072,11-05-2016,08:00:00 AM,56
1844505072,11-05-2016,09:00:00 AM,56
1844505072,11-05-2016,10:00:00 AM,56
1844505072,11-05-2016,11:00:00 AM,56
1844505072,11-05-2016,12:00:00 PM,56
1844505072,11-05-2016,01:00:00 PM,56
1844505072,11-05-2016,02:00:00 PM,56
1844505072,11-05-2016,03:00:00 PM,56
1844505072,11-05-2016,04:00:00 PM,56
1844505072,11-05-2016,05:00:00 PM,56
1844505072,11-05-2016,06:00:00 PM,56
1844505072,11-05-2016,07:00:00 PM,56
1844505072,11-05-2016,08:00:00 PM,56
1844505072,11-05-2016,09:00:00 PM,56
1844505072,11-05-2016,10:00:00 PM,56
1844505072,11-05-2016,11:00:00 PM,56
1844505072,12-05-2016,12:00:00 AM,56
1844505072,12-05-2016,01:00:00 AM,56
1844505072,12-05-2016,02:00:00 AM,56
1844505072,12-05-2016,03:00:00 AM,56
1844505072,12-05-2016,04:00:00 AM,56
1844505072,12-05-2016,05:00:00 AM,56
1844505072,12-05-2016,06:00:00 AM,56
1844505072,12-05-2016,07:00:00 AM,56
1844505072,12-05-2016,08:00:00 AM,56
1844505072,12-05-2016,09:00:00 AM,56
1844505072,12-05-2016,10:00:00 AM,56
1927972279,12-04-2016,12:00:00 AM,85
1927972279,12-04-2016,01:00:00 AM,85
1927972279,12-04-2016,02:00:00 AM,85
1927972279,12-04-2016,03:00:00 AM,84
1927972279,12-04-2016,04:00:00 AM,87
1927972279,12-04-2016,05:00:00 AM,85
1927972279,12-04-2016,06:00:00 AM,90
1927972279,12-04-2016,07:00:00 AM,85
1927972279,12-04-2016,08:00:00 AM,85
1927972279,12-04-2016,09:00:00 AM,85
1927972279,12-04-2016,10:00:00 AM,85
1927972279,12-04-2016,11:00:00 AM,89
1927972279,12-04-2016,12:00:00 PM,84
1927972279,12-04-2016,01:00:00 PM,85
1927972279,12-04-2016,02:00:00 PM,111
1927972279,12-04-2016,03:00:00 PM,93
1927972279,12-04-2016,04:00:00 PM,102
1927972279,12-04-2016,05:00:00 PM,117
1927972279,12-04-2016,06:00:00 PM,88
1927972279,12-04-2016,07:00:00 PM,92
1927972279,12-04-2016,08:00:00 PM,97
1927972279,12-04-2016,09:00:00 PM,109
1927972279,12-04-2016,10:00:00 PM,94
1927972279,12-04-2016,11:00:00 PM,93
1927972279,13-04-2016,12:00:00 PM,90
1927972279,13-04-2016,01:00:00 AM,92
1927972279,13-04-2016,02:00:00 AM,91
1927972279,13-04-2016,03:00:00 AM,87
1927972279,13-04-2016,04:00:00 AM,91
1927972279,13-04-2016,05:00:00 AM,86
1927972279,13-04-2016,06:00:00 AM,86
1927972279,13-04-2016,07:00:00 AM,86
1927972279,13-04-2016,08:00:00 AM,86
1927972279,13-04-2016,09:00:00 AM,102
1927972279,13-04-2016,10:00:00 AM,86
1927972279,13-04-2016,11:00:00 AM,88
1927972279,13-04-2016,12:00:00 PM,86
1927972279,13-04-2016,01:00:00 AM,86
1927972279,13-04-2016,02:00:00 AM,86
1927972279,13-04-2016,03:00:00 AM,86
1927972279,13-04-2016,04:00:00 AM,86
1927972279,13-04-2016,05:00:00 AM,110
1927972279,13-04-2016,06:00:00 AM,109
1927972279,13-04-2016,07:00:00 AM,86
1927972279,13-04-2016,08:00:00 AM,86
1927972279,13-04-2016,09:00:00 AM,86
1927972279,13-04-2016,10:00:00 AM,86
1927972279,13-04-2016,11:00:00 AM,86
1927972279,14-04-2016,12:00:00 PM,86
1927972279,14-04-2016,01:00:00 AM,86
1927972279,14-04-2016,02:00:00 AM,86
1927972279,14-04-2016,03:00:00 AM,86
1927972279,14-04-2016,04:00:00 AM,86
1927972279,14-04-2016,05:00:00 AM,86
1927972279,14-04-2016,06:00:00 AM,86
1927972279,14-04-2016,07:00:00 AM,86
