Id,Date,ActivityHour,TotalIntensity,AverageIntensity
1844505072,19-04-2016,05:00:00 AM,0,0
1844505072,19-04-2016,06:00:00 AM,0,0
1844505072,19-04-2016,07:00:00 AM,0,0
1844505072,19-04-2016,08:00:00 AM,0,0
1844505072,19-04-2016,09:00:00 AM,0,0
1844505072,19-04-2016,10:00:00 AM,3,0.05
1844505072,19-04-2016,11:00:00 AM,0,0
1844505072,19-04-2016,12:00:00 PM,0,0
1844505072,19-04-2016,01:00:00 AM,0,0
1844505072,19-04-2016,02:00:00 AM,0,0
1844505072,19-04-2016,03:00:00 AM,0,0
1844505072,19-04-2016,04:00:00 AM,0,0
1844505072,19-04-2016,05:00:00 AM,0,0
1844505072,19-04-2016,06:00:00 AM,0,0
1844505072,19-04-2016,07:00:00 AM,0,0
1844505072,19-04-2016,08:00:00 AM,0,0
1844505072,19-04-2016,09:00:00 AM,0,0
1844505072,19-04-2016,10:00:00 AM,0,0
1844505072,19-04-2016,11:00:00 AM,0,0
1844505072,20-04-2016,12:00:00 PM,0,0
1844505072,20-04-2016,01:00:00 AM,0,0
1844505072,20-04-2016,02:00:00 AM,0,0
1844505072,20-04-2016,03:00:00 AM,0,0
1844505072,20-04-2016,04:00:00 AM,0,0
1844505072,20-04-2016,05:00:00 AM,0,0
1844505072,20-04-2016,06:00:00 AM,0,0
1844505072,20-04-2016,07:00:00 AM,0,0
1844505072,20-04-2016,08:00:00 AM,0,0
1844505072,20-04-2016,09:00:00 AM,0,0
1844505072,20-04-2016,10:00:00 AM,0,0
1844505072,20-04-2016,11:00:00 AM,0,0
1844505072,20-04-2016,12:00:00 PM,0,0
1844505072,20-04-2016,01:00:00 AM,0,0
1844505072,20-04-2016,02:00:00 AM,0,0
1844505072,20-04-2016,03:00:00 AM,0,0
1844505072,20-04-2016,04:00:00 AM,0,0
1844505072,20-04-2016,05:00:00 AM,0,0
1844505072,20-04-2016,06:00:00 AM,0,0
1844505072,20-04-2016,07:00:00 AM,0,0
1844505072,20-04-2016,08:00:00 AM,0,0
1844505072,20-04-2016,09:00:00 AM,0,0
1844505072,20-04-2016,10:00:00 AM,1,0.016667
1844505072,20-04-2016,11:00:00 AM,0,0
1844505072,21-04-2016,12:00:00 PM,0,0
1844505072,21-04-2016,01:00:00 AM,0,0
1844505072,21-04-2016,02:00:00 AM,0,0
1844505072,21-04-2016,03:00:00 AM,0,0
1844505072,21-04-2016,04:00:00 AM,0,0
1844505072,21-04-2016,05:00:00 AM,0,0
1844505072,21-04-2016,06:00:00 AM,0,0
1844505072,21-04-2016,07:00:00 AM,0,0
1844505072,21-04-2016,08:00:00 AM,13,0.216667
1844505072,21-04-2016,09:00:00 AM,35,0.583333
1844505072,21-04-2016,10:00:00 AM,30,0.5
1844505072,21-04-2016,11:00:00 AM,21,0.35
1844505072,21-04-2016,12:00:00 PM,9,0.15
1844505072,21-04-2016,01:00:00 AM,19,0.316667
1844505072,21-04-2016,02:00:00 AM,17,0.283333
1844505072,21-04-2016,03:00:00 AM,15,0.25
1844505072,21-04-2016,04:00:00 AM,22,0.366667
1844505072,21-04-2016,05:00:00 AM,35,0.583333
1844505072,21-04-2016,06:00:00 AM,16,0.266667
1844505072,21-04-2016,07:00:00 AM,16,0.266667
1844505072,21-04-2016,08:00:00 AM,67,1.116667
1844505072,21-04-2016,09:00:00 AM,6,0.1
1844505072,21-04-2016,10:00:00 AM,19,0.316667
1844505072,21-04-2016,11:00:00 AM,0,0
1844505072,22-04-2016,12:00:00 PM,0,0
1844505072,22-04-2016,01:00:00 AM,0,0
1844505072,22-04-2016,02:00:00 AM,0,0
1844505072,22-04-2016,03:00:00 AM,0,0
1844505072,22-04-2016,04:00:00 AM,0,0
1844505072,22-04-2016,05:00:00 AM,0,0
1844505072,22-04-2016,06:00:00 AM,0,0
1844505072,22-04-2016,07:00:00 AM,0,0
1844505072,22-04-2016,08:00:00 AM,0,0
1844505072,22-04-2016,09:00:00 AM,0,0
1844505072,22-04-2016,10:00:00 AM,18,0.3
1844505072,22-04-2016,11:00:00 AM,26,0.433333
1844505072,22-04-2016,12:00:00 PM,21,0.35
1844505072,22-04-2016,01:00:00 AM,21,0.35
1844505072,22-04-2016,02:00:00 AM,27,0.45
1844505072,22-04-2016,03:00:00 AM,6,0.1
1844505072,22-04-2016,04:00:00 AM,0,0
1844505072,22-04-2016,05:00:00 AM,0,0
1844505072,22-04-2016,06:00:00 AM,6,0.1
1844505072,22-04-2016,07:00:00 AM,34,0.566667
1844505072,22-04-2016,08:00:00 AM,15,0.25
1844505072,22-04-2016,09:00:00 AM,20,0.333333
1844505072,22-04-2016,10:00:00 AM,9,0.15
1844505072,22-04-2016,11:00:00 AM,17,0.283333
1844505072,23-04-2016,12:00:00 PM,7,0.116667
1844505072,23-04-2016,01:00:00 AM,0,0
1844505072,23-04-2016,02:00:00 AM,0,0
1844505072,23-04-2016,03:00:00 AM,0,0
1844505072,23-04-2016,04:00:00 AM,0,0
1844505072,23-04-2016,05:00:00 AM,0,0
1844505072,23-04-2016,06:00:00 AM,0,0
1844505072,23-04-2016,07:00:00 AM,0,0
1844505072,23-04-2016,08:00:00 AM,0,0
1844505072,23-04-2016,09:00:00 AM,0,0
1844505072,23-04-2016,10:00:00 AM,10,0.166667
1844505072,23-04-2016,11:00:00 AM,31,0.516667
1844505072,23-04-2016,12:00:00 PM,19,0.316667
1844505072,23-04-2016,01:00:00 AM,5,0.083333
1844505072,23-04-2016,02:00:00 AM,0,0
1844505072,23-04-2016,03:00:00 AM,28,0.466667
1844505072,23-04-2016,04:00:00 AM,35,0.583333
1844505072,23-04-2016,05:00:00 AM,4,0.066667
1844505072,23-04-2016,06:00:00 AM,0,0
1844505072,23-04-2016,07:00:00 AM,0,0
1844505072,23-04-2016,08:00:00 AM,0,0
1844505072,23-04-2016,09:00:00 AM,0,0
1844505072,23-04-2016,10:00:00 AM,0,0
1844505072,23-04-2016,11:00:00 AM,0,0
1844505072,24-04-2016,12:00:00 PM,0,0
1844505072,24-04-2016,01:00:00 AM,0,0
1844505072,24-04-2016,02:00:00 AM,0,0
1844505072,24-04-2016,03:00:00 AM,0,0
1844505072,24-04-2016,04:00:00 AM,0,0
1844505072,24-04-2016,05:00:00 AM,0,0
1844505072,24-04-2016,06:00:00 AM,0,0
1844505072,24-04-2016,07:00:00 AM,0,0
1844505072,24-04-2016,08:00:00 AM,0,0
1844505072,24-04-2016,09:00:00 AM,0,0
1844505072,24-04-2016,10:00:00 AM,0,0
1844505072,24-04-2016,11:00:00 AM,0,0
1844505072,24-04-2016,12:00:00 PM,0,0
1844505072,24-04-2016,01:00:00 AM,0,0
1844505072,24-04-2016,02:00:00 AM,0,0
1844505072,24-04-2016,03:00:00 AM,0,0
1844505072,24-04-2016,04:00:00 AM,0,0
1844505072,24-04-2016,05:00:00 AM,0,0
1844505072,24-04-2016,06:00:00 AM,0,0
1844505072,24-04-2016,07:00:00 AM,0,0
1844505072,24-04-2016,08:00:00 AM,0,0
1844505072,24-04-2016,09:00:00 AM,0,0
1844505072,24-04-2016,10:00:00 AM,0,0
1844505072,24-04-2016,11:00:00 AM,0,0
1844505072,25-04-2016,12:00:00 PM,0,0
1844505072,25-04-2016,01:00:00 AM,0,0
1844505072,25-04-2016,02:00:00 AM,0,0
1844505072,25-04-2016,03:00:00 AM,0,0
1844505072,25-04-2016,04:00:00 AM,0,0
1844505072,25-04-2016,05:00:00 AM,0,0
1844505072,25-04-2016,06:00:00 AM,0,0
1844505072,25-04-2016,07:00:00 AM,0,0
1844505072,25-04-2016,08:00:00 AM,0,0
1844505072,25-04-2016,09:00:00 AM,0,0
1844505072,25-04-2016,10:00:00 AM,0,0
1844505072,25-04-2016,11:00:00 AM,0,0
1844505072,25-04-2016,12:00:00 PM,0,0
1844505072,25-04-2016,01:00:00 AM,0,0
1844505072,25-04-2016,02:00:00 AM,0,0
1844505072,25-04-2016,03:00:00 AM,0,0
1844505072,25-04-2016,04:00:00 AM,0,0
1844505072,25-04-2016,05:00:00 AM,0,0
1844505072,25-04-2016,06:00:00 AM,0,0
1844505072,25-04-2016,07:00:00 AM,0,0
1844505072,25-04-2016,08:00:00 AM,0,0
1844505072,25-04-2016,09:00:00 AM,0,0
1844505072,25-04-2016,10:00:00 AM,0,0
1844505072,25-04-2016,11:00:00 AM,0,0
1844505072,26-04-2016,12:00:00 PM,0,0
1844505072,26-04-2016,01:00:00 AM,0,0
1844505072,26-04-2016,02:00:00 AM,0,0
1844505072,26-04-2016,03:00:00 AM,0,0
1844505072,26-04-2016,04:00:00 AM,0,0
1844505072,26-04-2016,05:00:00 AM,0,0
1844505072,26-04-2016,06:00:00 AM,0,0
1844505072,26-04-2016,07:00:00 AM,0,0
1844505072,26-04-2016,08:00:00 AM,0,0
1844505072,26-04-2016,09:00:00 AM,0,0
1844505072,26-04-2016,10:00:00 AM,0,0
1844505072,26-04-2016,11:00:00 AM,0,0
1844505072,26-04-2016,12:00:00 PM,0,0
1844505072,26-04-2016,01:00:00 AM,0,0
1844505072,26-04-2016,02:00:00 AM,0,0
1844505072,26-04-2016,03:00:00 AM,0,0
1844505072,26-04-2016,04:00:00 AM,0,0
1844505072,26-04-2016,05:00:00 AM,0,0
1844505072,26-04-2016,06:00:00 AM,0,0
1844505072,26-04-2016,07:00:00 AM,0,0
1844505072,26-04-2016,08:00:00 AM,0,0
1844505072,26-04-2016,09:00:00 AM,0,0
1844505072,26-04-2016,10:00:00 AM,0,0
1844505072,26-04-2016,11:00:00 AM,0,0
1844505072,27-04-2016,12:00:00 PM,0,0
1844505072,27-04-2016,01:00:00 AM,0,0
1844505072,27-04-2016,02:00:00 AM,0,0
1844505072,27-04-2016,03:00:00 AM,0,0
1844505072,27-04-2016,04:00:00 AM,0,0
1844505072,27-04-2016,05:00:00 AM,0,0
1844505072,27-04-2016,06:00:00 AM,0,0
1844505072,27-04-2016,07:00:00 AM,0,0
1844505072,27-04-2016,08:00:00 AM,0,0
1844505072,27-04-2016,09:00:00 AM,0,0
1844505072,27-04-2016,10:00:00 AM,0,0
1844505072,27-04-2016,11:00:00 AM,0,0
1844505072,27-04-2016,12:00:00 PM,0,0
1844505072,27-04-2016,01:00:00 AM,0,0
1844505072,27-04-2016,02:00:00 AM,1,0.016667
1844505072,27-04-2016,03:00:00 AM,0,0
1844505072,27-04-2016,04:00:00 AM,0,0
1844505072,27-04-2016,05:00:00 AM,0,0
1844505072,27-04-2016,06:00:00 AM,0,0
1844505072,27-04-2016,07:00:00 AM,0,0
1844505072,27-04-2016,08:00:00 AM,0,0
1844505072,27-04-2016,09:00:00 AM,0,0
1844505072,27-04-2016,10:00:00 AM,0,0
1844505072,27-04-2016,11:00:00 AM,0,0
1844505072,28-04-2016,12:00:00 PM,0,0
1844505072,28-04-2016,01:00:00 AM,0,0
1844505072,28-04-2016,02:00:00 AM,0,0
1844505072,28-04-2016,03:00:00 AM,0,0
1844505072,28-04-2016,04:00:00 AM,0,0
1844505072,28-04-2016,05:00:00 AM,0,0
1844505072,28-04-2016,06:00:00 AM,0,0
1844505072,28-04-2016,07:00:00 AM,0,0
1844505072,28-04-2016,08:00:00 AM,0,0
1844505072,28-04-2016,09:00:00 AM,0,0
1844505072,28-04-2016,10:00:00 AM,6,0.1
1844505072,28-04-2016,11:00:00 AM,26,0.433333
1844505072,28-04-2016,12:00:00 PM,34,0.566667
1844505072,28-04-2016,01:00:00 AM,16,0.266667
1844505072,28-04-2016,02:00:00 AM,21,0.35
1844505072,28-04-2016,03:00:00 AM,31,0.516667
1844505072,28-04-2016,04:00:00 AM,17,0.283333
1844505072,28-04-2016,05:00:00 AM,25,0.416667
1844505072,28-04-2016,06:00:00 AM,10,0.166667
1844505072,28-04-2016,07:00:00 AM,11,0.183333
1844505072,28-04-2016,08:00:00 AM,12,0.2
1844505072,28-04-2016,09:00:00 AM,50,0.833333
1844505072,28-04-2016,10:00:00 AM,27,0.45
1844505072,28-04-2016,11:00:00 AM,16,0.266667
1844505072,29-04-2016,12:00:00 PM,5,0.083333
1844505072,29-04-2016,01:00:00 AM,10,0.166667
1844505072,29-04-2016,02:00:00 AM,0,0
1844505072,29-04-2016,03:00:00 AM,0,0
1844505072,29-04-2016,04:00:00 AM,0,0
1844505072,29-04-2016,05:00:00 AM,0,0
1844505072,29-04-2016,06:00:00 AM,0,0
1844505072,29-04-2016,07:00:00 AM,0,0
1844505072,29-04-2016,08:00:00 AM,0,0
1844505072,29-04-2016,09:00:00 AM,11,0.183333
1844505072,29-04-2016,10:00:00 AM,25,0.416667
1844505072,29-04-2016,11:00:00 AM,36,0.6
1844505072,29-04-2016,12:00:00 PM,2,0.033333
1844505072,29-04-2016,01:00:00 AM,0,0
1844505072,29-04-2016,02:00:00 AM,18,0.3
1844505072,29-04-2016,03:00:00 AM,2,0.033333
1844505072,29-04-2016,04:00:00 AM,7,0.116667
1844505072,29-04-2016,05:00:00 AM,13,0.216667
1844505072,29-04-2016,06:00:00 AM,24,0.4
1844505072,29-04-2016,07:00:00 AM,18,0.3
1844505072,29-04-2016,08:00:00 AM,29,0.483333
1844505072,29-04-2016,09:00:00 AM,10,0.166667
1844505072,29-04-2016,10:00:00 AM,28,0.466667
1844505072,29-04-2016,11:00:00 AM,9,0.15
1844505072,30-04-2016,12:00:00 PM,0,0
1844505072,30-04-2016,01:00:00 AM,0,0
1844505072,30-04-2016,02:00:00 AM,0,0
1844505072,30-04-2016,03:00:00 AM,0,0
1844505072,30-04-2016,04:00:00 AM,0,0
1844505072,30-04-2016,05:00:00 AM,0,0
1844505072,30-04-2016,06:00:00 AM,0,0
1844505072,30-04-2016,07:00:00 AM,0,0
1844505072,30-04-2016,08:00:00 AM,0,0
1844505072,30-04-2016,09:00:00 AM,0,0
1844505072,30-04-2016,10:00:00 AM,22,0.366667
1844505072,30-04-2016,11:00:00 AM,27,0.45
1844505072,30-04-2016,12:00:00 PM,28,0.466667
1844505072,30-04-2016,01:00:00 AM,0,0
1844505072,30-04-2016,02:00:00 AM,6,0.1
1844505072,30-04-2016,03:00:00 AM,16,0.266667
1844505072,30-04-2016,04:00:00 AM,4,0.066667
1844505072,30-04-2016,05:00:00 AM,11,0.183333
1844505072,30-04-2016,06:00:00 AM,12,0.2
1844505072,30-04-2016,07:00:00 AM,6,0.1
1844505072,30-04-2016,08:00:00 AM,10,0.166667
1844505072,30-04-2016,09:00:00 AM,13,0.216667
1844505072,30-04-2016,10:00:00 AM,16,0.266667
1844505072,30-04-2016,11:00:00 AM,13,0.216667
1844505072,05-01-2016,12:00:00 AM,39,0.65
1844505072,05-01-2016,01:00:00 AM,22,0.366667
1844505072,05-01-2016,02:00:00 AM,25,0.416667
1844505072,05-01-2016,03:00:00 AM,3,0.05
1844505072,05-01-2016,04:00:00 AM,0,0
1844505072,05-01-2016,05:00:00 AM,0,0
1844505072,05-01-2016,06:00:00 AM,0,0
1844505072,05-01-2016,07:00:00 AM,0,0
1844505072,05-01-2016,08:00:00 AM,0,0
1844505072,05-01-2016,09:00:00 AM,0,0
1844505072,05-01-2016,10:00:00 AM,0,0
1844505072,05-01-2016,11:00:00 AM,0,0
1844505072,05-01-2016,12:00:00 PM,0,0
1844505072,05-01-2016,01:00:00 PM,0,0
1844505072,05-01-2016,02:00:00 PM,0,0
1844505072,05-01-2016,03:00:00 PM,0,0
1844505072,05-01-2016,04:00:00 PM,0,0
1844505072,05-01-2016,05:00:00 PM,0,0
1844505072,05-01-2016,06:00:00 PM,0,0
1844505072,05-01-2016,07:00:00 PM,0,0
1844505072,05-01-2016,08:00:00 PM,0,0
1844505072,05-01-2016,09:00:00 PM,0,0
1844505072,05-01-2016,10:00:00 PM,0,0
1844505072,05-01-2016,11:00:00 PM,0,0
1844505072,05-02-2016,12:00:00 AM,0,0
1844505072,05-02-2016,01:00:00 AM,0,0
1844505072,05-02-2016,02:00:00 AM,0,0
1844505072,05-02-2016,03:00:00 AM,0,0
1844505072,05-02-2016,04:00:00 AM,0,0
1844505072,05-02-2016,05:00:00 AM,0,0
1844505072,05-02-2016,06:00:00 AM,0,0
1844505072,05-02-2016,07:00:00 AM,0,0
1844505072,05-02-2016,08:00:00 AM,0,0
1844505072,05-02-2016,09:00:00 AM,0,0
1844505072,05-02-2016,10:00:00 AM,0,0
1844505072,05-02-2016,11:00:00 AM,0,0
1844505072,05-02-2016,12:00:00 PM,0,0
1844505072,05-02-2016,01:00:00 PM,0,0
1844505072,05-02-2016,02:00:00 PM,0,0
1844505072,05-02-2016,03:00:00 PM,0,0
1844505072,05-02-2016,04:00:00 PM,0,0
1844505072,05-02-2016,05:00:00 PM,0,0
1844505072,05-02-2016,06:00:00 PM,0,0
1844505072,05-02-2016,07:00:00 PM,0,0
1844505072,05-02-2016,08:00:00 PM,0,0
1844505072,05-02-2016,09:00:00 PM,0,0
1844505072,05-02-2016,10:00:00 PM,0,0
1844505072,05-02-2016,11:00:00 PM,0,0
1844505072,05-03-2016,12:00:00 AM,0,0
1844505072,05-03-2016,01:00:00 AM,0,0
1844505072,05-03-2016,02:00:00 AM,0,0
1844505072,05-03-2016,03:00:00 AM,0,0
1844505072,05-03-2016,04:00:00 AM,0,0
1844505072,05-03-2016,05:00:00 AM,0,0
1844505072,05-03-2016,06:00:00 AM,0,0
1844505072,05-03-2016,07:00:00 AM,0,0
1844505072,05-03-2016,08:00:00 AM,0,0
1844505072,05-03-2016,09:00:00 AM,0,0
1844505072,05-03-2016,10:00:00 AM,18,0.3
1844505072,05-03-2016,11:00:00 AM,26,0.433333
1844505072,05-03-2016,12:00:00 PM,20,0.333333
1844505072,05-03-2016,01:00:00 PM,4,0.066667
1844505072,05-03-2016,02:00:00 PM,32,0.533333
1844505072,05-03-2016,03:00:00 PM,3,0.05
1844505072,05-03-2016,04:00:00 PM,1,0.016667
1844505072,05-03-2016,05:00:00 PM,25,0.416667
1844505072,05-03-2016,06:00:00 PM,3,0.05
1844505072,05-03-2016,07:00:00 PM,15,0.25
1844505072,05-03-2016,08:00:00 PM,19,0.316667
1844505072,05-03-2016,09:00:00 PM,11,0.183333
1844505072,05-03-2016,10:00:00 PM,3,0.05
1844505072,05-03-2016,11:00:00 PM,4,0.066667
1844505072,05-04-2016,12:00:00 AM,0,0
1844505072,05-04-2016,01:00:00 AM,0,0
1844505072,05-04-2016,02:00:00 AM,0,0
1844505072,05-04-2016,03:00:00 AM,0,0
1844505072,05-04-2016,04:00:00 AM,0,0
1844505072,05-04-2016,05:00:00 AM,0,0
1844505072,05-04-2016,06:00:00 AM,0,0
1844505072,05-04-2016,07:00:00 AM,0,0
1844505072,05-04-2016,08:00:00 AM,0,0
1844505072,05-04-2016,09:00:00 AM,0,0
1844505072,05-04-2016,10:00:00 AM,4,0.066667
1844505072,05-04-2016,11:00:00 AM,29,0.483333
1844505072,05-04-2016,12:00:00 PM,14,0.233333
1844505072,05-04-2016,01:00:00 PM,12,0.2
1844505072,05-04-2016,02:00:00 PM,1,0.016667
1844505072,05-04-2016,03:00:00 PM,16,0.266667
1844505072,05-04-2016,04:00:00 PM,11,0.183333
1844505072,05-04-2016,05:00:00 PM,0,0
1844505072,05-04-2016,06:00:00 PM,0,0
1844505072,05-04-2016,07:00:00 PM,0,0
1844505072,05-04-2016,08:00:00 PM,0,0
1844505072,05-04-2016,09:00:00 PM,0,0
1844505072,05-04-2016,10:00:00 PM,0,0
1844505072,05-04-2016,11:00:00 PM,0,0
1844505072,05-05-2016,12:00:00 AM,0,0
1844505072,05-05-2016,01:00:00 AM,0,0
1844505072,05-05-2016,02:00:00 AM,0,0
1844505072,05-05-2016,03:00:00 AM,0,0
1844505072,05-05-2016,04:00:00 AM,0,0
1844505072,05-05-2016,05:00:00 AM,0,0
1844505072,05-05-2016,06:00:00 AM,0,0
1844505072,05-05-2016,07:00:00 AM,0,0
1844505072,05-05-2016,08:00:00 AM,0,0
1844505072,05-05-2016,09:00:00 AM,0,0
1844505072,05-05-2016,10:00:00 AM,8,0.133333
1844505072,05-05-2016,11:00:00 AM,26,0.433333
1844505072,05-05-2016,12:00:00 PM,10,0.166667
1844505072,05-05-2016,01:00:00 PM,22,0.366667
1844505072,05-05-2016,02:00:00 PM,27,0.45
1844505072,05-05-2016,03:00:00 PM,27,0.45
1844505072,05-05-2016,04:00:00 PM,0,0
1844505072,05-05-2016,05:00:00 PM,0,0
1844505072,05-05-2016,06:00:00 PM,0,0
1844505072,05-05-2016,07:00:00 PM,0,0
1844505072,05-05-2016,08:00:00 PM,0,0
1844505072,05-05-2016,09:00:00 PM,0,0
1844505072,05-05-2016,10:00:00 PM,0,0
1844505072,05-05-2016,11:00:00 PM,0,0
1844505072,05-06-2016,12:00:00 AM,0,0
1844505072,05-06-2016,01:00:00 AM,0,0
1844505072,05-06-2016,02:00:00 AM,0,0
1844505072,05-06-2016,03:00:00 AM,0,0
1844505072,05-06-2016,04:00:00 AM,0,0
1844505072,05-06-2016,05:00:00 AM,0,0
1844505072,05-06-2016,06:00:00 AM,0,0
1844505072,05-06-2016,07:00:00 AM,0,0
1844505072,05-06-2016,08:00:00 AM,0,0
1844505072,05-06-2016,09:00:00 AM,0,0
1844505072,05-06-2016,10:00:00 AM,0,0
1844505072,05-06-2016,11:00:00 AM,0,0
1844505072,05-06-2016,12:00:00 PM,0,0
1844505072,05-06-2016,01:00:00 PM,0,0
1844505072,05-06-2016,02:00:00 PM,0,0
1844505072,05-06-2016,03:00:00 PM,0,0
1844505072,05-06-2016,04:00:00 PM,0,0
1844505072,05-06-2016,05:00:00 PM,0,0
1844505072,05-06-2016,06:00:00 PM,0,0
1844505072,05-06-2016,07:00:00 PM,2,0.033333
1844505072,05-06-2016,08:00:00 PM,0,0
1844505072,05-06-2016,09:00:00 PM,0,0
1844505072,05-06-2016,10:00:00 PM,0,0
1844505072,05-06-2016,11:00:00 PM,0,0
1844505072,05-07-2016,12:00:00 AM,0,0
1844505072,05-07-2016,01:00:00 AM,0,0
1844505072,05-07-2016,02:00:00 AM,0,0
1844505072,05-07-2016,03:00:00 AM,0,0
1844505072,05-07-2016,04:00:00 AM,0,0
1844505072,05-07-2016,05:00:00 AM,0,0
1844505072,05-07-2016,06:00:00 AM,0,0
1844505072,05-07-2016,07:00:00 AM,0,0
1844505072,05-07-2016,08:00:00 AM,0,0
1844505072,05-07-2016,09:00:00 AM,0,0
1844505072,05-07-2016,10:00:00 AM,0,0
1844505072,05-07-2016,11:00:00 AM,0,0
1844505072,05-07-2016,12:00:00 PM,0,0
1844505072,05-07-2016,01:00:00 PM,0,0
1844505072,05-07-2016,02:00:00 PM,0,0
1844505072,05-07-2016,03:00:00 PM,0,0
1844505072,05-07-2016,04:00:00 PM,0,0
1844505072,05-07-2016,05:00:00 PM,0,0
1844505072,05-07-2016,06:00:00 PM,0,0
1844505072,05-07-2016,07:00:00 PM,0,0
1844505072,05-07-2016,08:00:00 PM,0,0
1844505072,05-07-2016,09:00:00 PM,0,0
1844505072,05-07-2016,10:00:00 PM,0,0
1844505072,05-07-2016,11:00:00 PM,0,0
1844505072,05-08-2016,12:00:00 AM,0,0
1844505072,05-08-2016,01:00:00 AM,0,0
1844505072,05-08-2016,02:00:00 AM,0,0
1844505072,05-08-2016,03:00:00 AM,0,0
1844505072,05-08-2016,04:00:00 AM,0,0
1844505072,05-08-2016,05:00:00 AM,0,0
1844505072,05-08-2016,06:00:00 AM,0,0
1844505072,05-08-2016,07:00:00 AM,0,0
1844505072,05-08-2016,08:00:00 AM,0,0
1844505072,05-08-2016,09:00:00 AM,0,0
1844505072,05-08-2016,10:00:00 AM,0,0
1844505072,05-08-2016,11:00:00 AM,0,0
1844505072,05-08-2016,12:00:00 PM,0,0
1844505072,05-08-2016,01:00:00 PM,0,0
1844505072,05-08-2016,02:00:00 PM,0,0
1844505072,05-08-2016,03:00:00 PM,0,0
1844505072,05-08-2016,04:00:00 PM,0,0
1844505072,05-08-2016,05:00:00 PM,0,0
1844505072,05-08-2016,06:00:00 PM,0,0
1844505072,05-08-2016,07:00:00 PM,0,0
1844505072,05-08-2016,08:00:00 PM,0,0
1844505072,05-08-2016,09:00:00 PM,0,0
1844505072,05-08-2016,10:00:00 PM,0,0
1844505072,05-08-2016,11:00:00 PM,0,0
1844505072,05-09-2016,12:00:00 AM,0,0
1844505072,05-09-2016,01:00:00 AM,0,0
1844505072,05-09-2016,02:00:00 AM,0,0
1844505072,05-09-2016,03:00:00 AM,0,0
1844505072,05-09-2016,04:00:00 AM,0,0
1844505072,05-09-2016,05:00:00 AM,0,0
1844505072,05-09-2016,06:00:00 AM,0,0
1844505072,05-09-2016,07:00:00 AM,0,0
1844505072,05-09-2016,08:00:00 AM,0,0
1844505072,05-09-2016,09:00:00 AM,0,0
1844505072,05-09-2016,10:00:00 AM,0,0
1844505072,05-09-2016,11:00:00 AM,0,0
1844505072,05-09-2016,12:00:00 PM,0,0
1844505072,05-09-2016,01:00:00 PM,0,0
1844505072,05-09-2016,02:00:00 PM,0,0
1844505072,05-09-2016,03:00:00 PM,0,0
1844505072,05-09-2016,04:00:00 PM,0,0
1844505072,05-09-2016,05:00:00 PM,0,0
1844505072,05-09-2016,06:00:00 PM,0,0
1844505072,05-09-2016,07:00:00 PM,0,0
1844505072,05-09-2016,08:00:00 PM,0,0
1844505072,05-09-2016,09:00:00 PM,0,0
1844505072,05-09-2016,10:00:00 PM,0,0
1844505072,05-09-2016,11:00:00 PM,0,0
1844505072,05-10-2016,12:00:00 AM,0,0
1844505072,05-10-2016,01:00:00 AM,0,0
1844505072,05-10-2016,02:00:00 AM,0,0
1844505072,05-10-2016,03:00:00 AM,0,0
1844505072,05-10-2016,04:00:00 AM,0,0
1844505072,05-10-2016,05:00:00 AM,0,0
1844505072,05-10-2016,06:00:00 AM,0,0
1844505072,05-10-2016,07:00:00 AM,0,0
1844505072,05-10-2016,08:00:00 AM,0,0
1844505072,05-10-2016,09:00:00 AM,0,0
1844505072,05-10-2016,10:00:00 AM,0,0
1844505072,05-10-2016,11:00:00 AM,0,0
1844505072,05-10-2016,12:00:00 PM,0,0
1844505072,05-10-2016,01:00:00 PM,0,0
1844505072,05-10-2016,02:00:00 PM,0,0
1844505072,05-10-2016,03:00:00 PM,0,0
1844505072,05-10-2016,04:00:00 PM,0,0
1844505072,05-10-2016,05:00:00 PM,0,0
1844505072,05-10-2016,06:00:00 PM,0,0
1844505072,05-10-2016,07:00:00 PM,0,0
1844505072,05-10-2016,08:00:00 PM,0,0
1844505072,05-10-2016,09:00:00 PM,0,0
1844505072,05-10-2016,10:00:00 PM,0,0
1844505072,05-10-2016,11:00:00 PM,0,0
1844505072,05-11-2016,12:00:00 AM,0,0
1844505072,05-11-2016,01:00:00 AM,0,0
1844505072,05-11-2016,02:00:00 AM,0,0
1844505072,05-11-2016,03:00:00 AM,0,0
1844505072,05-11-2016,04:00:00 AM,0,0
1844505072,05-11-2016,05:00:00 AM,0,0
1844505072,05-11-2016,06:00:00 AM,0,0
1844505072,05-11-2016,07:00:00 AM,0,0
1844505072,05-11-2016,08:00:00 AM,0,0
1844505072,05-11-2016,09:00:00 AM,0,0
1844505072,05-11-2016,10:00:00 AM,0,0
1844505072,05-11-2016,11:00:00 AM,0,0
1844505072,05-11-2016,12:00:00 PM,0,0
1844505072,05-11-2016,01:00:00 PM,0,0
1844505072,05-11-2016,02:00:00 PM,0,0
1844505072,05-11-2016,03:00:00 PM,0,0
1844505072,05-11-2016,04:00:00 PM,0,0
1844505072,05-11-2016,05:00:00 PM,0,0
1844505072,05-11-2016,06:00:00 PM,0,0
1844505072,05-11-2016,07:00:00 PM,0,0
1844505072,05-11-2016,08:00:00 PM,0,0
1844505072,05-11-2016,09:00:00 PM,0,0
1844505072,05-11-2016,10:00:00 PM,0,0
